Sun Effect Update,Mouse Update,Check for New Particle Effect Update,Particle Update,Spaceship Update,Object Update,Spaceship Draw,Draw Sun Particles,Turret Update,Turret Draw,Draw Particle,Bullet Draw,Object Draw,Wall Draw,Solar System Draw
0.000148754,2.05461e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.13679e-005,0.00182162,8.21843e-007,8.62935e-006,4.10922e-007,0.000239156,4.10922e-006,7.80751e-006,8.17734e-005
0.000137248,4.52014e-006,0,0,1.23276e-006,2.05461e-006,2.46553e-005,0.00182326,8.21843e-007,8.62935e-006,0,0.000239567,4.52014e-006,8.62935e-006,8.25953e-005
4.47905e-005,2.46553e-006,0,4.10922e-007,8.21843e-007,1.23276e-006,2.46553e-005,0.00184093,1.64369e-006,8.21843e-006,0,0.000226007,4.10922e-006,8.62935e-006,7.76642e-005
5.30089e-005,3.28737e-006,4.10922e-007,4.10922e-007,1.23276e-006,2.05461e-006,2.34225e-005,0.00181915,8.21843e-007,8.62935e-006,0,0.000239567,4.52014e-006,8.21843e-006,8.34171e-005
0.000140124,3.69829e-006,0,4.10922e-007,1.23276e-006,1.64369e-006,2.26007e-005,0.0018212,1.23276e-006,8.62935e-006,0,0.000240389,4.52014e-006,8.21843e-006,8.34171e-005
0.00017834,3.69829e-006,0,0,1.23276e-006,1.23276e-006,2.0957e-005,0.00183025,1.23276e-006,8.62935e-006,0,0.000238335,4.10922e-006,8.21843e-006,8.17734e-005
0.000180806,3.69829e-006,0,0,1.64369e-006,1.64369e-006,2.34225e-005,0.00183066,1.23276e-006,8.62935e-006,0,0.000238745,4.52014e-006,8.21843e-006,8.25953e-005
0.000181627,2.05461e-006,0,0,8.21843e-007,1.23276e-006,3.08191e-005,0.00184791,2.05461e-006,8.62935e-006,0,0.000239567,4.93106e-006,1.31495e-005,8.50608e-005
0.000143412,4.10922e-006,4.10922e-007,0,1.23276e-006,2.46553e-006,2.46553e-005,0.00182038,1.23276e-006,8.62935e-006,0,0.000260113,4.93106e-006,1.0273e-005,8.42389e-005
0.000150808,3.28737e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.17788e-005,0.00181381,1.23276e-006,8.62935e-006,4.10922e-007,0.000239567,4.52014e-006,8.21843e-006,8.30062e-005
0.000183682,9.04028e-006,0,0,8.21843e-007,8.21843e-007,2.01352e-005,0.00169793,8.21843e-007,7.80751e-006,0,0.000218199,4.10922e-006,7.39659e-006,7.47877e-005
0.000172176,2.87645e-006,0,0,8.21843e-007,2.05461e-006,2.26007e-005,0.00182326,1.23276e-006,8.62935e-006,4.10922e-007,0.000239978,4.10922e-006,7.80751e-006,7.80751e-005
0.000151219,4.10922e-006,0,0,8.21843e-007,1.64369e-006,2.13679e-005,0.00200489,2.05461e-006,9.04028e-006,0,0.000240389,4.93106e-006,1.31495e-005,8.50608e-005
5.34198e-005,3.69829e-006,0,0,1.23276e-006,2.05461e-006,2.26007e-005,0.00182162,1.23276e-006,8.62935e-006,0,0.000239156,4.52014e-006,8.21843e-006,8.30062e-005
4.68451e-005,2.87645e-006,0,0,8.21843e-007,2.05461e-006,2.34225e-005,0.00181751,8.21843e-007,8.21843e-006,0,0.000238745,4.52014e-006,8.21843e-006,8.21843e-005
0.000175874,4.10922e-006,0,4.10922e-007,1.23276e-006,1.64369e-006,2.38335e-005,0.00178052,8.21843e-007,8.21843e-006,0,0.000226418,3.69829e-006,7.80751e-006,7.80751e-005
0.000165601,4.10922e-006,4.10922e-007,4.10922e-007,1.64369e-006,1.64369e-006,2.38335e-005,0.00186394,1.23276e-006,8.62935e-006,0,0.000239567,4.52014e-006,8.21843e-006,8.30062e-005
0.00018286,2.05461e-006,4.10922e-007,0,8.21843e-007,1.23276e-006,2.0957e-005,0.00184257,8.21843e-007,8.62935e-006,0,0.000237924,4.10922e-006,8.21843e-006,8.17734e-005
0.00013807,3.69829e-006,4.10922e-007,4.10922e-007,1.64369e-006,2.05461e-006,2.42444e-005,0.00182737,8.21843e-007,8.62935e-006,0,0.000240389,4.52014e-006,8.21843e-006,8.25953e-005
4.68451e-005,3.69829e-006,0,0,8.21843e-007,1.64369e-006,2.38335e-005,0.00189394,1.23276e-006,8.62935e-006,0,0.000239156,4.10922e-006,8.62935e-006,8.30062e-005
0.000157383,2.87645e-006,4.10922e-007,4.10922e-007,1.23276e-006,2.46553e-006,2.38335e-005,0.00181833,1.23276e-006,8.62935e-006,0,0.000239978,4.52014e-006,7.80751e-006,8.25953e-005
0.000133139,5.34198e-006,0,0,1.23276e-006,2.05461e-006,2.50662e-005,0.00183189,8.21843e-007,9.04028e-006,0,0.000239567,4.52014e-006,8.21843e-006,8.30062e-005
0.000137248,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.17788e-005,0.00182819,1.23276e-006,8.62935e-006,0,0.000238335,4.52014e-006,8.21843e-006,8.21843e-005
0.000166834,4.10922e-006,0,0,1.64369e-006,1.64369e-006,2.42444e-005,0.0018171,1.23276e-006,8.62935e-006,0,0.000239978,4.52014e-006,7.80751e-006,8.25953e-005
4.56123e-005,2.05461e-006,0,4.10922e-007,8.21843e-007,1.23276e-006,2.42444e-005,0.00189887,2.05461e-006,9.04028e-006,4.10922e-007,0.000248608,4.93106e-006,1.39713e-005,8.42389e-005
0.000127797,4.93106e-006,0,0,1.23276e-006,2.05461e-006,2.95864e-005,0.00193626,1.23276e-006,8.62935e-006,0,0.000240389,4.52014e-006,8.21843e-006,8.34171e-005
0.000163136,4.93106e-006,4.10922e-007,0,1.23276e-006,2.46553e-006,2.54771e-005,0.00180764,1.23276e-006,8.21843e-006,4.10922e-007,0.000226829,4.10922e-006,7.80751e-006,7.80751e-005
0.000181627,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.05461e-005,0.0017608,8.21843e-007,7.80751e-006,0,0.000224363,4.10922e-006,7.39659e-006,7.68423e-005
0.000174642,4.10922e-006,0,0,1.23276e-006,8.21843e-007,2.50662e-005,0.00183025,8.21843e-007,9.04028e-006,4.10922e-007,0.000239567,4.52014e-006,8.21843e-006,8.30062e-005
0.000166012,1.64369e-006,4.10922e-007,0,4.10922e-007,4.10922e-007,2.30116e-005,0.00193051,1.64369e-006,9.04028e-006,0,0.000240389,4.52014e-006,1.23276e-005,8.34171e-005
4.64341e-005,3.28737e-006,4.10922e-007,4.10922e-007,1.23276e-006,1.23276e-006,2.34225e-005,0.00172834,8.21843e-007,8.21843e-006,0,0.000225185,4.10922e-006,7.80751e-006,7.8486e-005
0.000172998,2.87645e-006,0,0,8.21843e-007,8.21843e-007,2.34225e-005,0.00176532,8.21843e-007,8.21843e-006,0,0.000226007,4.10922e-006,7.80751e-006,8.42389e-005
0.000167656,3.28737e-006,0,0,1.23276e-006,8.21843e-007,2.17788e-005,0.00182737,1.23276e-006,8.62935e-006,0,0.000238335,4.52014e-006,8.21843e-006,8.21843e-005
0.000176285,2.87645e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.79427e-005,0.0018171,8.21843e-007,8.62935e-006,0,0.000239567,4.52014e-006,8.21843e-006,8.25953e-005
0.000177107,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.30116e-005,0.00190914,2.46553e-006,9.04028e-006,4.10922e-007,0.000241211,2.99973e-005,1.47932e-005,8.34171e-005
4.76669e-005,4.10922e-006,4.10922e-007,0,1.64369e-006,8.21843e-007,2.50662e-005,0.00181381,8.21843e-007,8.62935e-006,0,0.000239978,4.10922e-006,8.21843e-006,8.30062e-005
4.56123e-005,3.28737e-006,0,0,8.21843e-007,8.21843e-007,3.04082e-005,0.0018286,8.21843e-007,8.62935e-006,0,0.0002408,4.10922e-006,8.21843e-006,8.3828e-005
4.23249e-005,2.87645e-006,0,0,1.23276e-006,8.21843e-007,2.6299e-005,0.00175833,1.23276e-006,8.21843e-006,0,0.000226418,4.10922e-006,8.21843e-006,7.8486e-005
0.000161081,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.21898e-005,0.00182901,1.23276e-006,8.62935e-006,0,0.000239567,4.10922e-006,8.62935e-006,8.25953e-005
0.000159849,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.05461e-005,0.00181093,1.23276e-006,8.62935e-006,0,0.000238745,4.10922e-006,8.21843e-006,8.21843e-005
0.000143412,3.69829e-006,0,0,1.23276e-006,8.21843e-007,2.42444e-005,0.00181627,1.23276e-006,8.62935e-006,0,0.000239156,4.10922e-006,8.21843e-006,8.25953e-005
4.56123e-005,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.13679e-005,0.00189723,1.64369e-006,8.62935e-006,0,0.0002408,4.52014e-006,1.23276e-005,8.34171e-005
0.00017834,3.28737e-006,0,4.10922e-007,1.23276e-006,8.21843e-007,2.46553e-005,0.00183764,8.21843e-007,8.62935e-006,0,0.000239156,4.52014e-006,8.62935e-006,8.25953e-005
0.000153274,3.69829e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.34225e-005,0.00183312,1.23276e-006,8.62935e-006,0,0.000239567,4.52014e-006,8.62935e-006,8.25953e-005
4.39686e-005,2.46553e-006,0,0,1.23276e-006,8.21843e-007,2.17788e-005,0.00183148,8.21843e-007,8.62935e-006,0,0.000254771,4.10922e-006,8.21843e-006,8.917e-005
0.000170532,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.30116e-005,0.00182408,8.21843e-007,8.62935e-006,0,0.000268743,4.10922e-006,8.62935e-006,8.25953e-005
0.000154917,2.46553e-006,0,0,4.10922e-007,8.21843e-007,2.17788e-005,0.0019753,2.05461e-006,9.04028e-006,0,0.000281481,4.52014e-006,1.35604e-005,8.3828e-005
0.000150397,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.34225e-005,0.00181668,1.23276e-006,8.62935e-006,0,0.000293809,4.10922e-006,8.62935e-006,8.25953e-005
0.000143823,3.69829e-006,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.38335e-005,0.00182778,8.21843e-007,8.62935e-006,0,0.000306137,4.52014e-006,8.21843e-006,8.30062e-005
0.000148754,3.28737e-006,4.10922e-007,0,8.21843e-007,4.10922e-007,2.26007e-005,0.00182285,8.21843e-007,8.62935e-006,0,0.000317642,4.10922e-006,8.21843e-006,8.21843e-005
0.000186969,4.10922e-006,4.10922e-007,0,1.64369e-006,8.21843e-007,2.34225e-005,0.00173984,1.23276e-006,7.80751e-006,0,0.000309835,3.69829e-006,7.80751e-006,7.56096e-005
0.000181216,1.64369e-006,0,0,4.10922e-007,8.21843e-007,2.13679e-005,0.00200324,2.46553e-006,1.0684e-005,0,0.000367364,4.52014e-006,1.52041e-005,0.000119989
0.000143412,4.10922e-006,4.10922e-007,0,1.23276e-006,1.23276e-006,2.30116e-005,0.00188079,1.23276e-006,8.62935e-006,4.10922e-007,0.000354625,4.52014e-006,9.04028e-006,8.30062e-005
0.000155328,3.69829e-006,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.30116e-005,0.00186846,1.23276e-006,8.62935e-006,0,0.000366953,4.52014e-006,8.62935e-006,8.25953e-005
5.38307e-005,3.41065e-005,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.38335e-005,0.00182531,1.23276e-006,8.62935e-006,4.10922e-007,0.000378459,4.10922e-006,8.62935e-006,8.21843e-005
0.000182449,2.87645e-006,0,4.10922e-007,1.64369e-006,8.21843e-007,2.30116e-005,0.00180354,1.23276e-006,8.21843e-006,0,0.000367775,4.10922e-006,7.80751e-006,7.80751e-005
4.52014e-005,2.05461e-006,0,2.05461e-005,8.21843e-007,8.21843e-007,2.13679e-005,0.00183107,1.23276e-006,8.62935e-006,0.000415031,0.000405169,4.93106e-006,1.10949e-005,8.67045e-005
0.000190257,3.28737e-006,0,2.71208e-005,1.23276e-006,1.64369e-006,2.21898e-005,0.00182614,1.23276e-006,8.62935e-006,0.000394896,0.000439275,4.52014e-006,8.62935e-006,8.25953e-005
0.000172587,1.23276e-006,0,1.89024e-005,4.10922e-007,8.21843e-007,1.93133e-005,0.00191736,1.64369e-006,8.62935e-006,0.000381335,0.000437632,4.10922e-006,1.23276e-005,8.3828e-005
0.000159027,3.69829e-006,4.10922e-007,1.97242e-005,1.64369e-006,1.64369e-006,2.34225e-005,0.00179285,1.23276e-006,8.62935e-006,0.000418318,0.000439275,4.10922e-006,8.62935e-006,8.21843e-005
0.000171354,2.05461e-006,0,1.89024e-005,4.10922e-007,8.21843e-007,2.17788e-005,0.0019338,1.64369e-006,9.04028e-006,0.000397361,0.000452425,4.10922e-006,1.23276e-005,8.3828e-005
0.000189846,2.87645e-006,4.10922e-007,1.97242e-005,1.64369e-006,2.05461e-006,2.30116e-005,0.0017682,1.23276e-006,8.21843e-006,0.000377226,0.000472149,4.10922e-006,1.0684e-005,7.68423e-005
6.24601e-005,3.28737e-006,0,6.08164e-005,8.21843e-007,1.23276e-006,2.34225e-005,0.00183723,8.21843e-007,9.04028e-006,0.000402292,0.0004816,4.52014e-006,8.62935e-006,8.05406e-005
0.000152863,3.69829e-006,4.10922e-007,2.13679e-005,1.64369e-006,2.05461e-006,2.42444e-005,0.0018286,8.21843e-007,8.62935e-006,0.000396128,0.000488997,4.52014e-006,8.62935e-006,8.13625e-005
0.000149575,6.16382e-006,0,2.13679e-005,1.64369e-006,1.64369e-006,2.46553e-005,0.00186394,1.23276e-006,8.62935e-006,0.000395718,0.000504201,4.52014e-006,8.62935e-006,8.01297e-005
0.000181627,1.31495e-005,8.21843e-007,5.38307e-005,1.23276e-006,2.05461e-006,2.46553e-005,0.00195188,1.23276e-006,8.62935e-006,0.000396128,0.000510776,4.10922e-006,8.21843e-006,8.01297e-005
0.000170532,2.87645e-006,4.10922e-007,2.05461e-005,1.23276e-006,1.23276e-006,2.26007e-005,0.00186394,1.23276e-006,8.62935e-006,0.000394896,0.000522281,4.10922e-006,8.62935e-006,8.05406e-005
0.000146699,2.46553e-006,0,2.13679e-005,8.21843e-007,8.21843e-007,2.13679e-005,0.00183518,1.23276e-006,8.21843e-006,0.000371884,0.000519816,4.10922e-006,7.80751e-006,7.47877e-005
0.000152041,3.69829e-006,4.10922e-007,2.17788e-005,1.23276e-006,1.64369e-006,2.21898e-005,0.0018171,8.21843e-007,8.62935e-006,0.000396539,0.000548169,4.10922e-006,8.21843e-006,8.05406e-005
0.00017382,2.05461e-006,0,2.13679e-005,8.21843e-007,8.21843e-007,2.0957e-005,0.00185449,1.23276e-006,9.04028e-006,0.000401881,0.000618026,4.52014e-006,1.19167e-005,8.17734e-005
4.47905e-005,4.10922e-006,0,2.17788e-005,1.23276e-006,2.05461e-006,2.46553e-005,0.00183353,1.23276e-006,8.62935e-006,0.00039695,0.000571592,4.10922e-006,8.62935e-006,8.05406e-005
4.39686e-005,2.05461e-006,0,2.17788e-005,4.10922e-007,1.23276e-006,2.21898e-005,0.00193133,2.46553e-006,9.4512e-006,0.000422427,0.000585974,4.52014e-006,1.35604e-005,8.13625e-005
0.000130673,4.52014e-006,0,2.21898e-005,1.23276e-006,1.64369e-006,2.50662e-005,0.0018212,1.23276e-006,8.62935e-006,0.00039695,0.000600356,4.52014e-006,7.80751e-006,8.13625e-005
6.24601e-005,4.10922e-006,0,3.41065e-005,1.23276e-006,1.23276e-006,2.38335e-005,0.00182367,1.23276e-006,8.62935e-006,0.000404758,0.000558442,4.10922e-006,7.80751e-006,7.64314e-005
0.000126564,5.7529e-006,0,2.21898e-005,1.23276e-006,2.05461e-006,3.04082e-005,0.00179532,8.21843e-007,7.80751e-006,0.000362844,0.000543649,3.69829e-006,7.39659e-006,7.56096e-005
0.000175464,4.93106e-006,0,2.05461e-005,1.23276e-006,2.05461e-006,2.42444e-005,0.00176368,8.21843e-007,8.21843e-006,0.000378459,0.000556388,4.10922e-006,7.80751e-006,7.60205e-005
0.000177518,4.52014e-006,0,2.79427e-005,1.23276e-006,2.05461e-006,2.26007e-005,0.00175792,1.23276e-006,8.21843e-006,4.10922e-007,0.000535431,3.69829e-006,7.80751e-006,9.41011e-005
4.39686e-005,5.34198e-006,0,0,1.23276e-006,2.05461e-006,2.26007e-005,0.00178011,8.21843e-007,7.80751e-006,0,0.000552279,4.52014e-006,9.4512e-006,0.000151219
0.000184504,2.05461e-006,0,0,4.10922e-007,1.23276e-006,2.34225e-005,0.001949,2.87645e-006,1.15058e-005,0,0.0005794,4.52014e-006,1.47932e-005,8.30062e-005
0.000181216,3.69829e-006,4.10922e-007,0,1.23276e-006,2.05461e-006,2.50662e-005,0.00182203,1.23276e-006,8.62935e-006,0,0.000567894,4.10922e-006,8.21843e-006,8.17734e-005
4.43795e-005,0.000156972,4.10922e-007,4.10922e-007,1.23276e-006,2.05461e-006,2.38335e-005,0.00182326,1.23276e-006,8.62935e-006,0,0.000567072,4.52014e-006,8.21843e-006,8.05406e-005
0.000160259,3.69829e-006,0,0,1.64369e-006,1.64369e-006,2.34225e-005,0.00175546,8.21843e-007,8.21843e-006,0,0.00053502,4.10922e-006,8.62935e-006,9.41011e-005
0.000155328,3.28737e-006,4.10922e-007,0,8.21843e-007,1.23276e-006,2.87645e-005,0.00180189,8.21843e-007,8.21843e-006,0,0.00053502,4.52014e-006,7.80751e-006,9.65666e-005
0.000123276,3.69829e-006,0,0,8.21843e-007,1.23276e-006,2.26007e-005,0.00181833,8.21843e-007,8.62935e-006,0,0.000567483,4.52014e-006,8.62935e-006,8.79372e-005
0.000131906,4.52014e-006,0,0,1.23276e-006,1.64369e-006,2.38335e-005,0.00182901,1.23276e-006,8.62935e-006,0,0.000576112,4.52014e-006,8.62935e-006,8.21843e-005
0.000133139,3.28737e-006,0,0,8.21843e-007,1.64369e-006,2.30116e-005,0.00182244,8.21843e-007,8.62935e-006,0,0.000586796,4.93106e-006,1.72587e-005,0.000100676
4.39686e-005,4.10922e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.30116e-005,0.00186189,1.23276e-006,1.35604e-005,0,0.000598713,5.34198e-006,9.04028e-006,0.000117935
4.39686e-005,2.05461e-006,0,0,8.21843e-007,1.23276e-006,3.20519e-005,0.00181751,1.64369e-006,8.62935e-006,0,0.000569126,4.93106e-006,1.0684e-005,8.58826e-005
0.000143001,3.28737e-006,0,0,1.23276e-006,1.64369e-006,2.38335e-005,0.0018212,8.21843e-007,8.62935e-006,0,0.000571592,4.10922e-006,8.62935e-006,8.30062e-005
0.00014711,3.69829e-006,0,0,1.23276e-006,1.23276e-006,3.20519e-005,0.00183723,1.23276e-006,8.62935e-006,0,0.000570359,4.10922e-006,8.21843e-006,8.3828e-005
0.000156972,2.87645e-006,0,0,8.21843e-007,1.23276e-006,2.17788e-005,0.00184052,1.23276e-006,8.62935e-006,0,0.00056625,4.10922e-006,8.62935e-006,8.17734e-005
0.000150808,2.87645e-006,4.10922e-007,0,1.23276e-006,1.23276e-006,2.38335e-005,0.00186106,1.23276e-006,8.62935e-006,0,0.000568716,4.52014e-006,9.04028e-006,8.25953e-005
4.43795e-005,1.64369e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.13679e-005,0.00190832,2.05461e-006,9.04028e-006,0,0.000593371,4.52014e-006,1.31495e-005,0.000108894
4.47905e-005,0.000128618,0,0,1.64369e-006,1.64369e-006,2.42444e-005,0.00181545,1.23276e-006,8.62935e-006,0,0.00061967,4.52014e-006,8.62935e-006,8.34171e-005
6.32819e-005,4.93106e-006,4.10922e-007,0,1.64369e-006,2.46553e-006,2.42444e-005,0.00183025,1.23276e-006,8.62935e-006,0,0.000569126,4.10922e-006,8.62935e-006,8.3828e-005
0.000179162,3.28737e-006,0,0,1.64369e-006,1.64369e-006,2.21898e-005,0.00182203,8.21843e-007,9.04028e-006,0,0.000584331,4.52014e-006,8.62935e-006,8.30062e-005
0.00017382,3.69829e-006,0,0,1.64369e-006,1.64369e-006,2.38335e-005,0.00181874,1.23276e-006,8.62935e-006,0,0.000567072,4.10922e-006,8.62935e-006,8.25953e-005
0.000150808,2.87645e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.13679e-005,0.00182285,8.21843e-007,8.62935e-006,0,0.000566661,4.10922e-006,8.21843e-006,8.21843e-005
4.52014e-005,4.52014e-006,0,0,1.64369e-006,2.46553e-006,2.38335e-005,0.00181258,8.21843e-007,9.04028e-006,0,0.000585563,4.52014e-006,8.62935e-006,8.30062e-005
4.52014e-005,2.05461e-006,0,4.10922e-007,4.10922e-007,1.23276e-006,2.30116e-005,0.00189188,1.64369e-006,8.62935e-006,0,0.000567894,4.52014e-006,1.35604e-005,0.000103141
0.000146699,5.34198e-006,0,0,1.23276e-006,2.46553e-006,2.46553e-005,0.00183435,1.23276e-006,8.62935e-006,0,0.000581454,4.52014e-006,9.04028e-006,8.34171e-005
0.000189024,3.69829e-006,0,0,8.21843e-007,1.23276e-006,2.30116e-005,0.00183107,8.21843e-007,9.04028e-006,0,0.000586385,4.10922e-006,8.62935e-006,0.000183682
0.0001693,2.87645e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.17788e-005,0.00200448,1.23276e-006,9.04028e-006,0,0.000568716,4.52014e-006,8.62935e-006,8.21843e-005
4.60232e-005,3.28737e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.54771e-005,0.00182285,1.23276e-006,8.62935e-006,0,0.000567894,4.52014e-006,8.21843e-006,8.30062e-005
0.000154507,2.05461e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.01352e-005,0.00184175,2.05461e-006,9.4512e-006,0,0.000622957,4.93106e-006,1.19167e-005,8.42389e-005
0.000148754,3.69829e-006,0,0,1.23276e-006,1.64369e-006,2.42444e-005,0.00181586,1.23276e-006,8.62935e-006,0,0.000571592,4.93106e-006,8.21843e-006,8.30062e-005
4.60232e-005,2.87645e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.38335e-005,0.00183559,1.23276e-006,8.62935e-006,0,0.000568716,4.52014e-006,8.21843e-006,8.25953e-005
5.2187e-005,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.0957e-005,0.00175422,8.21843e-007,8.21843e-006,0,0.000535431,4.10922e-006,7.80751e-006,9.69775e-005
0.000170532,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.38335e-005,0.00181833,8.21843e-007,9.04028e-006,0,0.000567894,4.10922e-006,8.21843e-006,8.25953e-005
4.43795e-005,0.000136426,4.10922e-007,0,8.21843e-007,8.21843e-007,2.17788e-005,0.00181627,8.21843e-007,8.62935e-006,4.10922e-007,0.000581454,4.93106e-006,9.04028e-006,8.25953e-005
0.00015615,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.26007e-005,0.001806,1.23276e-006,8.62935e-006,0,0.000569948,4.52014e-006,8.21843e-006,8.34171e-005
0.000170532,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.26007e-005,0.00183148,1.23276e-006,8.62935e-006,0,0.000567483,4.93106e-006,8.21843e-006,0.00016478
4.64341e-005,3.69829e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.38335e-005,0.00183353,1.23276e-006,8.62935e-006,0,0.000568716,4.10922e-006,8.62935e-006,8.30062e-005
0.000168067,2.05461e-006,0,0,8.21843e-007,4.10922e-007,2.21898e-005,0.00202625,1.64369e-006,9.04028e-006,4.10922e-007,0.000569948,4.10922e-006,1.31495e-005,8.3828e-005
0.000218199,4.10922e-006,0,0,8.21843e-007,8.21843e-007,2.38335e-005,0.00182942,1.64369e-006,8.62935e-006,0,0.000569948,4.52014e-006,8.21843e-006,8.34171e-005
6.36929e-005,4.10922e-006,0,4.10922e-007,1.23276e-006,8.21843e-007,2.38335e-005,0.00182614,1.23276e-006,8.62935e-006,0,0.000569537,4.52014e-006,8.21843e-006,8.3828e-005
0.000219432,3.69829e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.42444e-005,0.00182285,1.23276e-006,8.62935e-006,0,0.000570359,4.52014e-006,8.21843e-006,8.34171e-005
0.000149575,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.42444e-005,0.00182038,8.21843e-007,8.62935e-006,0,0.000570359,4.52014e-006,7.80751e-006,8.30062e-005
0.000186558,7.39659e-006,8.21843e-007,4.10922e-007,2.87645e-006,3.28737e-006,2.17788e-005,0.00183394,1.23276e-006,8.21843e-006,0,0.000534198,4.10922e-006,7.80751e-006,8.67045e-005
0.000171354,2.87645e-006,0,0,1.23276e-006,8.21843e-007,2.34225e-005,0.00181422,1.23276e-006,8.62935e-006,0,0.000532965,4.10922e-006,7.39659e-006,9.61557e-005
4.1914e-005,2.05461e-006,0,0,8.21843e-007,8.21843e-007,2.21898e-005,0.0017682,8.21843e-007,8.62935e-006,0,0.000573647,4.10922e-006,7.80751e-006,8.17734e-005
0.000171765,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.38335e-005,0.00179984,1.23276e-006,8.21843e-006,0,0.000535431,3.69829e-006,7.80751e-006,9.77993e-005
0.000182449,1.64369e-006,0,4.10922e-007,8.21843e-007,4.10922e-007,1.89024e-005,0.00192681,1.64369e-006,9.04028e-006,0,0.000577756,4.52014e-006,1.27386e-005,8.3828e-005
5.95836e-005,2.46553e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.42444e-005,0.00182942,1.23276e-006,8.62935e-006,0,0.000581454,4.52014e-006,8.21843e-006,8.25953e-005
4.56123e-005,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.99973e-005,0.00184545,1.64369e-006,8.62935e-006,0,0.00057077,4.93106e-006,9.86212e-006,0.000350516
0.000151219,3.28737e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.46553e-005,0.00187545,8.21843e-007,8.62935e-006,0,0.000641038,4.93106e-006,2.50662e-005,0.000133139
0.000176285,2.87645e-006,0,0,1.64369e-006,8.21843e-007,2.50662e-005,0.00183312,1.23276e-006,8.62935e-006,0,0.000574879,4.52014e-006,8.21843e-006,8.62935e-005
0.000166423,4.93106e-006,4.10922e-007,4.10922e-007,1.64369e-006,8.21843e-007,2.38335e-005,0.00183066,8.21843e-007,8.62935e-006,0,0.000585974,4.52014e-006,8.21843e-006,8.25953e-005
0.000181627,2.46553e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,3.57502e-005,0.00187791,1.23276e-006,8.62935e-006,0,0.00059296,4.52014e-006,9.04028e-006,8.34171e-005
5.05434e-005,2.87645e-006,4.10922e-007,8.62935e-006,4.10922e-007,8.21843e-007,2.0957e-005,0.00175422,8.21843e-007,8.21843e-006,0,0.000556799,4.10922e-006,7.80751e-006,7.72533e-005
0.000160259,3.69829e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.30116e-005,0.0018323,1.23276e-006,8.62935e-006,0,0.000593782,4.10922e-006,8.21843e-006,8.25953e-005
0.000170122,2.46553e-006,0,0,4.10922e-007,8.21843e-007,2.13679e-005,0.00182901,1.64369e-006,1.0684e-005,0,0.000606109,4.52014e-006,1.31495e-005,8.3828e-005
0.000183682,1.23276e-005,0,0,1.23276e-006,8.21843e-007,2.87645e-005,0.00182983,1.23276e-006,8.21843e-006,0,0.000595015,4.52014e-006,8.21843e-006,8.21843e-005
4.64341e-005,2.05461e-006,4.10922e-007,0,8.21843e-007,4.10922e-007,2.13679e-005,0.00191407,1.64369e-006,8.62935e-006,0,0.000594193,4.52014e-006,1.19167e-005,8.30062e-005
4.47905e-005,5.7529e-005,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.42444e-005,0.001866,8.21843e-007,8.62935e-006,0,0.000611862,4.52014e-006,8.21843e-006,8.25953e-005
